,id_str,created_at,text,entities.hashtags,lang,user.screen_name,user.id_str,user.followers_count,user.friends_count,retweeted_status.id_str,retweeted_status.created_at,retweeted_status.text,retweeted_status.entities.hashtags,retweeted_status.lang,retweeted_status.user.screen_name,retweeted_status.user.id_str,retweeted_status.user.followers_count,retweeted_status.user.friends_count
539,911059188218040320,Fri Sep 22 02:46:51 +0000 2017,RT @maxjbrady: How will #Brexit effect UK organisations? join Crisis Solutions webinar 7th June: https://t.co/4Qqasky60x… https://t.co/Z45O…,['Brexit'],en,multotualsimp11,867191230622552065,29,0,738291956330201088,Thu Jun 02 08:51:33 +0000 2016,How will #Brexit effect UK organisations? join Crisis Solutions webinar 7th June: https://t.co/4Qqasky60x… https://t.co/Z45OhFzMjZ,['Brexit'],en,maxjbrady,340363708,404.0,831.0
540,911059193607610370,Fri Sep 22 02:46:53 +0000 2017,RT @RichKelsey: #Freespeech is #trademark of #liberty. https://t.co/V8XuU2943o… #tcot #Conservatives #Redskins #PTO #SCOTUS #appellatetwitt…,"['Freespeech', 'trademark', 'liberty', 'tcot', 'Conservatives', 'Redskins', 'PTO', 'SCOTUS']",en,ghostofvangogh1,253352891,7976,7990,911046390981173248,Fri Sep 22 01:56:00 +0000 2017,#Freespeech is #trademark of #liberty. https://t.co/V8XuU2943o… #tcot #Conservatives #Redskins #PTO #SCOTUS #appellatetwitter,"['Freespeech', 'trademark', 'liberty', 'tcot', 'Conservatives', 'Redskins', 'PTO', 'SCOTUS', 'appellatetwitter']",en,RichKelsey,98993077,1994.0,1830.0
541,911059210305015809,Fri Sep 22 02:46:57 +0000 2017,RT @queenjenevere: And Gaia's Children Bleed .... @SydneyAtheist @navyhato @BadIdeasVs @Bri70372823 @awaitinggaia @kelliekelly23… ,NO HASHTAGS,en,Bri70372823,2522822299,14596,13697,911024305764368384,Fri Sep 22 00:28:15 +0000 2017,And Gaia's Children Bleed .... @SydneyAtheist @navyhato @BadIdeasVs @Bri70372823 @awaitinggaia @kelliekelly23… https://t.co/tkA16umBhm,NO HASHTAGS,en,queenjenevere,2772373104,433.0,401.0
542,911059266798329857,Fri Sep 22 02:47:10 +0000 2017,Nu te horen #NickyJones - #Brexit Like FM https://t.co/Dli7TQa9zN,"['NickyJones', 'Brexit']",nl,likefmnl,3078242469,559,1257,,,,NO HASHTAGS,,,,,
543,911059279838420992,Fri Sep 22 02:47:13 +0000 2017,RT @ShakRiet: Das Ergebnis eines Auflösens der stolzen alten nationalen Kulturen in einem #EU-Einheitszoo verkörpert niemand plas… ,['EU'],de,POLITJAH,1560830461,691,252,910660674568818688,Thu Sep 21 00:23:18 +0000 2017,Das Ergebnis eines Auflösens der stolzen alten nationalen Kulturen in einem #EU-Einheitszoo verkörpert niemand plas… https://t.co/wGzWALzRNS,['EU'],de,ShakRiet,405655063,4696.0,233.0
544,911059294270795776,Fri Sep 22 02:47:17 +0000 2017,RT @alexalles007: #China #water #sector potentials for #eu #sme. Discover the opportunities @EUSMECentre stand @CEWaterP #2017CEWP… ,"['China', 'water', 'sector', 'eu', 'sme', '2017CEWP']",en,iprchina,145514503,3225,2595,910796233127682048,Thu Sep 21 09:21:58 +0000 2017,#China #water #sector potentials for #eu #sme. Discover the opportunities @EUSMECentre stand @CEWaterP #2017CEWP… https://t.co/mUfU4dBMLY,"['China', 'water', 'sector', 'eu', 'sme', '2017CEWP']",en,alexalles007,2910881739,79.0,142.0
545,911059294426062848,Fri Sep 22 02:47:17 +0000 2017,♬OMG #TheresaMay has offered Europe #20BillionEuros for #UK leaving #EU What is she on?#TaxPayers money not yours! Europe should pay U.K.♬,"['TheresaMay', '20BillionEuros', 'UK', 'EU', 'TaxPayers']",en,bobjamescountry,128420642,1382,210,,,,NO HASHTAGS,,,,,
546,911059295663517696,Fri Sep 22 02:47:17 +0000 2017,RT @FikraForum: New on Fikra: Political Reform before Referendum and Independence #Kurdistan #KurdistanReferendum #Referendum… ,"['Kurdistan', 'KurdistanReferendum', 'Referendum']",en,JeffreyKoncsol,1100126569,313,1968,910167072524685312,Tue Sep 19 15:41:54 +0000 2017,New on Fikra: Political Reform before Referendum and Independence #Kurdistan #KurdistanReferendum #Referendum… https://t.co/ts3jkkrpDm,"['Kurdistan', 'KurdistanReferendum', 'Referendum']",en,FikraForum,226192016,1637.0,464.0
547,911059331906457600,Fri Sep 22 02:47:26 +0000 2017,Desperate #May Desperate speech Desperate offer at non event. #UK #Brexit  team are barmy. As #UK shuffles off stage https://t.co/qzOd0qNAnn,"['May', 'UK', 'Brexit', 'UK']",en,Muddlebrick,3515286077,419,1706,,,,NO HASHTAGS,,,,,
548,911059373539119109,Fri Sep 22 02:47:35 +0000 2017,🔊 Blow the whistle 🔓@ #wikileaks #eagles #Steelers #nfl #netflix  #iTunes #Brexit #nyc #starbucks #uber #hiphop… https://t.co/sx6DNkD2Si,"['wikileaks', 'eagles', 'Steelers', 'nfl', 'netflix', 'iTunes', 'Brexit', 'nyc', 'starbucks', 'uber', 'hiphop']",en,RapLyricsWriter,2283464072,426,914,,,,NO HASHTAGS,,,,,
549,911059390903603200,Fri Sep 22 02:47:40 +0000 2017,#Venezuela #EuropeanUnion https://t.co/dLW7oLAVF2 @SwedenUN @BelgiumUN  @amnestyitalia @wikileaks estadounidense apaga el televisor,"['Venezuela', 'EuropeanUnion']",es,alla_jose,1270120411,97,42,,,,NO HASHTAGS,,,,,
550,911059403842912256,Fri Sep 22 02:47:43 +0000 2017,RT @RichardAENorth: Brexit: who will rid me of this vile creature? - Johnson's departure is much overdue ... https://t.co/vgrXov7vir… ,NO HASHTAGS,en,LiveEUDebate,723251650174017536,24028,18439,910943768798486529,Thu Sep 21 19:08:13 +0000 2017,Brexit: who will rid me of this vile creature? - Johnson's departure is much overdue ... https://t.co/vgrXov7vir… https://t.co/1wTXBxGOVs,NO HASHTAGS,en,RichardAENorth,1726526209,2546.0,347.0
551,911059422541225985,Fri Sep 22 02:47:47 +0000 2017,RT @simongerman600: Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… ,['Europe'],en,KBradshaw1989,3320873629,180,553,911046142573629440,Fri Sep 22 01:55:01 +0000 2017,Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… https://t.co/Z4KBhtjRex,['Europe'],en,simongerman600,359188534,35000.0,34219.0
552,911059429184856064,Fri Sep 22 02:47:49 +0000 2017,#EU president #Junker fears that Brexit will divide #EU remaining members to leave the bloc; isn’t that a good thing https://t.co/YoauIGroyC,"['EU', 'Junker', 'EU']",en,tradingpsych01,847666515260264448,21499,18230,,,,NO HASHTAGS,,,,,
553,911059505021980672,Fri Sep 22 02:48:07 +0000 2017,A beautiful sunset on the way to the airport. Bye San Francisco! 🥂🍾🛩🤴🏼 #RickyTucker #Europe #SanFrancisco,"['RickyTucker', 'Europe', 'SanFrancisco']",en,RickysVoice,567472087,237,882,,,,NO HASHTAGS,,,,,
554,911059557392232448,Fri Sep 22 02:48:19 +0000 2017,"RT @PasiAhonen: The thing is, UK's future will depend on good #Brexit deal. The other way round, not so much. Size matters.  https://t.co/h…",['Brexit'],en,1echidna,122343884,1454,2335,911058382278275072,Fri Sep 22 02:43:39 +0000 2017,"The thing is, UK's future will depend on good #Brexit deal. The other way round, not so much. Size matters.  https://t.co/hcL5ML5JHx",['Brexit'],en,PasiAhonen,50763749,197.0,188.0
555,911059562819592192,Fri Sep 22 02:48:21 +0000 2017,"The Lib Dems say they're on the right track. If only voters agreed
https://t.co/yT6VqFhzUK
+1 EuroBot #europe #politics","['europe', 'politics']",en,EuropePol_Plow,826182725480673281,3,0,,,,NO HASHTAGS,,,,,
556,911059564900048898,Fri Sep 22 02:48:21 +0000 2017,RT @RichardNewby3: And this is before the full costs of leaving have been felt. We can and must stop #Brexit. Join the @libdems to hel… ,['Brexit'],en,millitantmiddle,829481648651644928,455,1086,910983652577873923,Thu Sep 21 21:46:42 +0000 2017,And this is before the full costs of leaving have been felt. We can and must stop #Brexit. Join the @libdems to hel… https://t.co/BUy3sSb7pX,['Brexit'],en,RichardNewby3,562926437,2674.0,437.0
557,911059571099058176,Fri Sep 22 02:48:23 +0000 2017,RT @Brexit_Newz: Forget planning for no deal. The government isn't really planning for #Brexit at all https://t.co/yhUByMlqZE,['Brexit'],en,FMeatball,392848910,6191,5424,911026383228456960,Fri Sep 22 00:36:30 +0000 2017,Forget planning for no deal. The government isn't really planning for #Brexit at all https://t.co/yhUByMlqZE,['Brexit'],en,Brexit_Newz,847763070231425027,4602.0,1805.0
558,911059579500322816,Fri Sep 22 02:48:25 +0000 2017,"Brexit may frustrate co-operation on security in Europe
https://t.co/EUwI2UMr18
+1 EuroBot #europe #politics","['europe', 'politics']",en,EuropePol_Plow,826182725480673281,3,0,,,,NO HASHTAGS,,,,,
559,911059578925780992,Fri Sep 22 02:48:24 +0000 2017,"Why hasn't Flint's water issues been resolved? Do it!
#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr… https://t.co/jCBMRVkXdl","['republicans', 'gop', 'conservatives']",en,RogerPicardUSA,849765405396791298,1456,3710,,,,NO HASHTAGS,,,,,
560,911059581442412544,Fri Sep 22 02:48:25 +0000 2017,Devuelven libro a una biblioteca con 78 años de retraso https://t.co/vTH2rqi8D8 #EU,['EU'],es,prensa_ec,2391148628,3043,680,,,,NO HASHTAGS,,,,,
561,911059586320420865,Fri Sep 22 02:48:26 +0000 2017,Theresa May set to give the speech of her life on Brexit | Europe | DW #news #eu https://t.co/ZalbzcX1oq https://t.co/PBbyqX0A0f,"['news', 'eu']",en,Brexitnews1,840533427740909568,822,2810,,,,NO HASHTAGS,,,,,
562,911059591915380741,Fri Sep 22 02:48:28 +0000 2017,"RT @Brexit_Newz: Tech firms pay less than half the tax of traditional rivals, say #EU officials https://t.co/ctTTmnDzoL https://t.co/5kmWQ0…",['EU'],en,FMeatball,392848910,6191,5424,911020468764803077,Fri Sep 22 00:13:00 +0000 2017,"Tech firms pay less than half the tax of traditional rivals, say #EU officials https://t.co/ctTTmnDzoL https://t.co/5kmWQ0DImw",['EU'],en,Brexit_Newz,847763070231425027,4602.0,1805.0
563,911059599519768581,Fri Sep 22 02:48:29 +0000 2017,.@realDonaldTrump Syrian refugees deserve safe shelter. The US can do more for the most vulnerable. Be a #GlobalCitizen #RefugeesWelcome,"['GlobalCitizen', 'RefugeesWelcome']",en,AllieS714,3284756107,57,85,,,,NO HASHTAGS,,,,,
564,911059604984999937,Fri Sep 22 02:48:31 +0000 2017,#ultratwitteragf #Brexit #cphftw DOVER #ClimateChange #sundpol Europe #Aarhus https://t.co/7c0hI9VmNt,"['ultratwitteragf', 'Brexit', 'cphftw', 'ClimateChange', 'sundpol', 'Aarhus']",it,Kushimakii,909732371003531264,72,137,,,,NO HASHTAGS,,,,,
565,911059623930617856,Fri Sep 22 02:48:35 +0000 2017,@geoffregan @HedyFry @DalChancellor @LeonaAlleslev @Puglaas @facebook @UN @EU_Commission @NATO #uspoli #cdnpoli… https://t.co/xbEilKt36b,"['uspoli', 'cdnpoli']",en,GordBolton,2265885618,564,105,,,,NO HASHTAGS,,,,,
566,911059644923109382,Fri Sep 22 02:48:40 +0000 2017,RT @RogerPicardUSA: #republicans #gop #conservatives @SpeakerRyan @SenateMajLdr @HouseGOP @SenateGOP #MAGA https://t.co/5SW2oueZGN,"['republicans', 'gop', 'conservatives', 'MAGA']",und,jaydee4673,1460800082,1949,2073,911058605251670016,Fri Sep 22 02:44:32 +0000 2017,#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr @HouseGOP @SenateGOP #MAGA https://t.co/5SW2oueZGN,"['republicans', 'gop', 'conservatives', 'MAGA']",und,RogerPicardUSA,849765405396791298,1457.0,3710.0
567,911059651248087041,Fri Sep 22 02:48:42 +0000 2017,"Letters to the editor
https://t.co/sjzZ7N1CS6
+1 EuroBot #europe #politics","['europe', 'politics']",en,EuropePol_Plow,826182725480673281,3,0,,,,NO HASHTAGS,,,,,
568,911059660039442434,Fri Sep 22 02:48:44 +0000 2017,"SE VENDE Smart Phones. #SmartPhonesForSales #Movistar #NuevoRevistas #NewCatalogue #Spain #Europe
https://t.co/SDjeXUADlH","['SmartPhonesForSales', 'Movistar', 'NuevoRevistas', 'NewCatalogue', 'Spain', 'Europe']",en,Ecclesiates_007,877292682015633408,329,1048,,,,NO HASHTAGS,,,,,
569,911059672693481472,Fri Sep 22 02:48:47 +0000 2017,"Labour's route to Downing Street
https://t.co/EdmLeYHANJ
+1 EuroBot #europe #politics","['europe', 'politics']",en,EuropePol_Plow,826182725480673281,3,0,,,,NO HASHTAGS,,,,,
570,911059728213692419,Fri Sep 22 02:49:00 +0000 2017,jFNRFq #Brexit #TTIP #Путин #FF #киев #политика #новости #Трамп #RT #Украина #ВСУ #ЕС #США https://t.co/wg0OUq5LUl https://t.co/R3IcfRDuey,"['Brexit', 'TTIP', 'Путин', 'FF', 'киев', 'политика', 'новости', 'Трамп', 'RT', 'Украина', 'ВСУ', 'ЕС', 'США']",vi,abbyrabbyi,867443047935733762,2336,500,,,,NO HASHTAGS,,,,,
571,911059742268821509,Fri Sep 22 02:49:03 +0000 2017,"RT @AhoraTabasco: Evalúa #EU dar ayuda adicional a #México por #Sismo.
https://t.co/TbmujmmVGu https://t.co/dXL7WNCNuj","['EU', 'México', 'Sismo']",es,alejandrabbrito,1546112269,269,429,911030854163542016,Fri Sep 22 00:54:16 +0000 2017,"Evalúa #EU dar ayuda adicional a #México por #Sismo.
https://t.co/TbmujmmVGu https://t.co/dXL7WNCNuj","['EU', 'México', 'Sismo']",es,AhoraTabasco,315278595,12495.0,669.0
572,911059831401873408,Fri Sep 22 02:49:25 +0000 2017,RT @medusaworship: RT @mediaite Bill Maher: What Exactly Has Obama Done That Has Made #Conservatives So Angry? (VIDEO) http://t.co/8WBGPSkZ,['Conservatives'],en,enarterrea1985,866750994956386304,18,1,206678122404392960,Sun May 27 09:27:58 +0000 2012,RT @mediaite Bill Maher: What Exactly Has Obama Done That Has Made #Conservatives So Angry? (VIDEO) http://t.co/8WBGPSkZ,['Conservatives'],en,medusaworship,521148533,0.0,7.0
573,911059835915063297,Fri Sep 22 02:49:26 +0000 2017,"ilalualves : Só quero você de volta, sua linda!
#europe #france #franca #frança #trip #tower #towereiffel🗼… … https://t.co/J6BseG3o9x)","['europe', 'france', 'franca', 'frança', 'trip', 'tower', 'towereiffel']",pt,eiffel_twr,3651572775,824,32,,,,NO HASHTAGS,,,,,
574,911059851568021504,Fri Sep 22 02:49:29 +0000 2017,RT @TravelnPleasure: 9 Real Life Fairytale Villages in #Europe - https://t.co/V91r7IbeVT  #Travel #Travelnpleasure https://t.co/Wv0bLbjbBo,"['Europe', 'Travel', 'Travelnpleasure']",en,proctor_valerie,4776448885,77,211,910987276917854208,Thu Sep 21 22:01:06 +0000 2017,9 Real Life Fairytale Villages in #Europe - https://t.co/V91r7IbeVT  #Travel #Travelnpleasure https://t.co/Wv0bLbjbBo,"['Europe', 'Travel', 'Travelnpleasure']",en,TravelnPleasure,2995866097,89622.0,62462.0
575,911059854235545601,Fri Sep 22 02:49:30 +0000 2017,RT @LeeBorowska: #DonaldTrump #Trump #Maga #Republicans #GOP #Conservatives https://t.co/IjXhxTtwg7,"['DonaldTrump', 'Trump', 'Maga', 'Republicans', 'GOP', 'Conservatives']",und,Gremlinbroom,2471629956,962,745,911051356634480640,Fri Sep 22 02:15:44 +0000 2017,#DonaldTrump #Trump #Maga #Republicans #GOP #Conservatives https://t.co/IjXhxTtwg7,"['DonaldTrump', 'Trump', 'Maga', 'Republicans', 'GOP', 'Conservatives']",und,LeeBorowska,4114171338,367.0,109.0
576,911059861353275393,Fri Sep 22 02:49:32 +0000 2017,RT @RogerPicardUSA: #republicans #gop #conservatives @SpeakerRyan @SenateMajLdr @HouseGOP @SenateGOP #MAGA https://t.co/5SW2oueZGN,"['republicans', 'gop', 'conservatives', 'MAGA']",und,VarroneJanice,803085907419156480,1140,1650,911058605251670016,Fri Sep 22 02:44:32 +0000 2017,#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr @HouseGOP @SenateGOP #MAGA https://t.co/5SW2oueZGN,"['republicans', 'gop', 'conservatives', 'MAGA']",und,RogerPicardUSA,849765405396791298,1457.0,3710.0
577,911059868274102273,Fri Sep 22 02:49:33 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/n3PwQolujD
#EU #News #EuropeUnion
➡️Will Hurricane Maria hit the US?… https://t.co/OHbMGUklm7","['EU', 'News', 'EuropeUnion']",en,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
578,911059870954160130,Fri Sep 22 02:49:34 +0000 2017,Ex-NFL star Aaron Hernandez had 'most severe' brain disease #news #eu https://t.co/lgYnVP2iIe https://t.co/KOOaiw42T1,"['news', 'eu']",en,Brexitnews1,840533427740909568,822,2810,,,,NO HASHTAGS,,,,,
579,911059896929521664,Fri Sep 22 02:49:40 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/btzZqgiNSq
#EU #News #EuropeUnion
➡️Ceta : les barrières tombent entre l'Eur… https://t.co/MzTKO0B5CN","['EU', 'News', 'EuropeUnion']",fr,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
580,911059909780709376,Fri Sep 22 02:49:43 +0000 2017,#Europe needs to get rid of all it’s weak leaders starting with #Merkel https://t.co/oKmxKnFuXN,"['Europe', 'Merkel']",en,daska_daskica,888097137476739072,4403,4479,,,,NO HASHTAGS,,,,,
581,911059910879793152,Fri Sep 22 02:49:44 +0000 2017,#GiveaHome Bray #writerswise #DatSciAwards #Brexit #CETA Leo Varadkar #CultureNight https://t.co/GhgvIFdFTt,"['GiveaHome', 'writerswise', 'DatSciAwards', 'Brexit', 'CETA', 'CultureNight']",sv,levta_levtov,884008038230888449,1525,1587,,,,NO HASHTAGS,,,,,
582,911059911936679936,Fri Sep 22 02:49:44 +0000 2017,"RT @RogerPicardUSA: Why hasn't Flint's water issues been resolved? Do it!
#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr… ","['republicans', 'gop', 'conservatives']",en,VarroneJanice,803085907419156480,1140,1650,911059578925780992,Fri Sep 22 02:48:24 +0000 2017,"Why hasn't Flint's water issues been resolved? Do it!
#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr… https://t.co/jCBMRVkXdl","['republicans', 'gop', 'conservatives']",en,RogerPicardUSA,849765405396791298,1457.0,3710.0
583,911059918614122500,Fri Sep 22 02:49:45 +0000 2017,"EuropeUnion : Click HERE▶️https://t.co/qO6KosozKP
#EU #News #EuropeUnion
➡️Melania Trump, cible des médias après so… https://t.co/J41oWOpP9n","['EU', 'News', 'EuropeUnion']",fr,nathymora,308046422,611,404,,,,NO HASHTAGS,,,,,
584,911059932966998022,Fri Sep 22 02:49:49 +0000 2017,Fear mongers continue pushing the Fear factor regarding #Brexit-to date they have been wrong https://t.co/dHIohPx22X,['Brexit'],en,mara_krmenadla,861569553398149120,5024,4856,,,,NO HASHTAGS,,,,,
585,911059935445823493,Fri Sep 22 02:49:49 +0000 2017,"RT @finance_LL: I'm going to cancel Netflix and negotiate with each film producer separately, to get the best deal for me and my family #Br…",NO HASHTAGS,en,LinsMW,35634276,54,303,908256479932829696,Thu Sep 14 09:09:54 +0000 2017,"I'm going to cancel Netflix and negotiate with each film producer separately, to get the best deal for me and my family #Brexit",['Brexit'],en,finance_LL,156293122,3356.0,1033.0
586,911059987610210305,Fri Sep 22 02:50:02 +0000 2017,"#TheNorthernLights, #TheSunrise, as we approach #Greenland. So beautiful seeing this from 42,000 feet! #RickyTucker #Europe 🥂🍾🤴🏼","['TheNorthernLights', 'TheSunrise', 'Greenland', 'RickyTucker', 'Europe']",en,RickysVoice,567472087,237,882,,,,NO HASHTAGS,,,,,
587,911059991884263424,Fri Sep 22 02:50:03 +0000 2017,#Radical Muslims are pillaging and raping their way through #Europe https://t.co/eDrsDEDT07,"['Radical', 'Europe']",en,tradingpsych01,847666515260264448,21499,18230,,,,NO HASHTAGS,,,,,
588,911060008640622594,Fri Sep 22 02:50:07 +0000 2017,RT @EmekaGift: #StopBiafraKillings #FreeBiafra #BiafraReferendum #UN #EU https://t.co/JHRx2CpZSw,"['StopBiafraKillings', 'FreeBiafra', 'BiafraReferendum', 'UN', 'EU']",und,BiafrXit,730653925603446784,944,399,910219577358999552,Tue Sep 19 19:10:32 +0000 2017,#StopBiafraKillings #FreeBiafra #BiafraReferendum #UN #EU https://t.co/JHRx2CpZSw,"['StopBiafraKillings', 'FreeBiafra', 'BiafraReferendum', 'UN', 'EU']",und,EmekaGift,354778701,28415.0,1171.0
589,911060016479776769,Fri Sep 22 02:50:09 +0000 2017,RT @cafreeland: A tremendous day for #Canada and the #EU! 🇨🇦🇪🇺Wonderful to celebrate the provisional application of #CETA with… ,"['Canada', 'EU', 'CETA']",en,EEASgendeR1325,3793304423,900,515,910970725812592640,Thu Sep 21 20:55:20 +0000 2017,A tremendous day for #Canada and the #EU! 🇨🇦🇪🇺Wonderful to celebrate the provisional application of #CETA with… https://t.co/Qa2xdjOLDG,"['Canada', 'EU', 'CETA']",en,cafreeland,203132018,61744.0,4600.0
590,911060023702323200,Fri Sep 22 02:50:10 +0000 2017,CBC analysis of Theresa May's desperate scramble for post-Brexit deals https://t.co/NFx03i39JC @EvanDyerCBC #Brexit https://t.co/MFUS5uIyg6,['Brexit'],en,ryanchenwing,16998263,872,803,,,,NO HASHTAGS,,,,,
591,911060056321302528,Fri Sep 22 02:50:18 +0000 2017,"RT @RogerPicardUSA: Why hasn't Flint's water issues been resolved? Do it!
#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr… ","['republicans', 'gop', 'conservatives']",en,DPMcCallum,329398905,1883,2453,911059578925780992,Fri Sep 22 02:48:24 +0000 2017,"Why hasn't Flint's water issues been resolved? Do it!
#republicans #gop #conservatives @SpeakerRyan @SenateMajLdr… https://t.co/jCBMRVkXdl","['republicans', 'gop', 'conservatives']",en,RogerPicardUSA,849765405396791298,1457.0,3710.0
592,911060085769740288,Fri Sep 22 02:50:25 +0000 2017,The latest Tammy &amp; Friends - Europe ! https://t.co/q2VCX5ntt0 Thanks to @davidkevin0096 @Jakub_Wojsyk @Snafflepuss #travel #eu,"['travel', 'eu']",en,TammyAndFriends,41678324,4407,1233,,,,NO HASHTAGS,,,,,
593,911060121375199232,Fri Sep 22 02:50:34 +0000 2017,RT @HerryRodin: Tweet to impact not to impress. Retweet to spread awareness. Show support #Taheri #FreeThe3 #FreeArash #FreeNarges… ,"['Taheri', 'FreeThe3', 'FreeArash', 'FreeNarges']",en,ParisaTaheri777,3727072337,1760,302,906784358459047936,Sun Sep 10 07:40:12 +0000 2017,Tweet to impact not to impress. Retweet to spread awareness. Show support #Taheri #FreeThe3 #FreeArash #FreeNarges… https://t.co/1HK5PpVyYF,"['Taheri', 'FreeThe3', 'FreeArash', 'FreeNarges']",en,HerryRodin,3238922101,9324.0,4178.0
594,911060133295173637,Fri Sep 22 02:50:37 +0000 2017,"Fauvistic art is amazing! See here- https://t.co/r2kmRxAcFr

#art
#europe
#bhutan
#canada
#dalailama
#tibet
#spiritual
#malaysia
#freetibet","['art', 'europe', 'bhutan', 'canada', 'dalailama', 'tibet', 'spiritual', 'malaysia', 'freetibet']",en,babuyounjan,882078313413459969,27,39,,,,NO HASHTAGS,,,,,
595,911060134285201408,Fri Sep 22 02:50:37 +0000 2017,"RT @HerryRodin: #FreeShawkan He has been denied access to medication, despite suffering from Hepatitis C in #Egypt @MfaEgypt… ","['FreeShawkan', 'Egypt']",en,ParisaTaheri777,3727072337,1760,302,907245731357929473,Mon Sep 11 14:13:32 +0000 2017,"#FreeShawkan He has been denied access to medication, despite suffering from Hepatitis C in #Egypt @MfaEgypt… https://t.co/qh4rjxQtkX","['FreeShawkan', 'Egypt']",en,HerryRodin,3238922101,9324.0,4178.0
596,911060141126164480,Fri Sep 22 02:50:38 +0000 2017,#tcot #Conservatives #PJNET #CCOT #Bible https://t.co/IYImplnhNv,"['tcot', 'Conservatives', 'PJNET', 'CCOT', 'Bible']",und,k_WakeUp_Please,2743988938,2032,1350,,,,NO HASHTAGS,,,,,
597,911060152433958917,Fri Sep 22 02:50:41 +0000 2017,¿OS ACORDÁIS DE ESTO en #Cataluña ??? Si no os acordáis ahora con el #Referendum espero que NUNCA MÁS los volváis a… https://t.co/re2f7t48fd,"['Cataluña', 'Referendum']",es,surfercop1980,798320096,8498,6372,,,,NO HASHTAGS,,,,,
598,911060174521200642,Fri Sep 22 02:50:46 +0000 2017,"RT @HerryRodin: Dear #photojournalists, #photographers, Please help #FreeShawkan he is in dire condition in #Egypt @UNHumanRights… ","['photojournalists', 'photographers', 'FreeShawkan', 'Egypt']",en,ParisaTaheri777,3727072337,1760,302,894438674653356032,Mon Aug 07 06:02:52 +0000 2017,"Dear #photojournalists, #photographers, Please help #FreeShawkan he is in dire condition in #Egypt @UNHumanRights… https://t.co/LXGQJ2hCEw","['photojournalists', 'photographers', 'FreeShawkan', 'Egypt']",en,HerryRodin,3238922101,9324.0,4178.0
599,911060220109041664,Fri Sep 22 02:50:57 +0000 2017,RT @DVATW: Note how the political elite are TELLING you that you will not get what you voted for on #Brexit. Lying liars and the lies they…,['Brexit'],en,hilly_bunt,888002586145640448,190,159,910986253176311808,Thu Sep 21 21:57:02 +0000 2017,Note how the political elite are TELLING you that you will not get what you voted for on #Brexit. Lying liars and the lies they tell #bbcqt,"['Brexit', 'bbcqt']",en,DVATW,19899606,53258.0,957.0
600,911060244192747521,Fri Sep 22 02:51:03 +0000 2017,https://t.co/wZ9KnQFpPF #retweet #win #irma #manliv #FB #mufc #brexit #competition #marchforeurope #stopbrexit,"['retweet', 'win', 'irma', 'manliv', 'FB', 'mufc', 'brexit', 'competition', 'marchforeurope', 'stopbrexit']",und,LisaClairvoyant,809444618026811394,216,141,,,,NO HASHTAGS,,,,,
601,911060255299260416,Fri Sep 22 02:51:06 +0000 2017,RT @Harry_Styles: Take a stand with us &amp; @savechildrenuk: help make #RefugeesWelcome. http://t.co/pXUymBKqEn,['RefugeesWelcome'],en,splendid_harry,799131160785784832,101,337,640181775822663680,Sat Sep 05 15:16:44 +0000 2015,Take a stand with us &amp; @savechildrenuk: help make #RefugeesWelcome. http://t.co/pXUymBKqEn,['RefugeesWelcome'],en,Harry_Styles,181561712,31167790.0,2047.0
602,911060260789596163,Fri Sep 22 02:51:07 +0000 2017,RT @CanadaTrade: The Canada-European Union trade agreement #CETA upholds &amp; promotes the values that Canada and the #EU share https://t.co/s…,"['CETA', 'EU']",en,AndreeLyne_H,549706370,2519,2279,910878380626673664,Thu Sep 21 14:48:23 +0000 2017,The Canada-European Union trade agreement #CETA upholds &amp; promotes the values that Canada and the #EU share https://t.co/s1s9VN7c3K,"['CETA', 'EU']",en,CanadaTrade,153806065,30667.0,84.0
603,911060276505653248,Fri Sep 22 02:51:11 +0000 2017,"SputnikInt: #EU warns #Britain about unsettled issues, calls for progress in #Brexit talks … https://t.co/w3DnrBYe0M","['EU', 'Britain', 'Brexit']",en,mlnangalama,578353910,2253,1564,,,,NO HASHTAGS,,,,,
604,911060324660396033,Fri Sep 22 02:51:22 +0000 2017,TRUE HISTORY https://t.co/g7zt5qp59N #EU #Austria #Belgium #Portgal #Ireland #Sweden #Norway #Nederland #Swizerland #Hungary #Russia #AFP,"['EU', 'Austria', 'Belgium', 'Portgal', 'Ireland', 'Sweden', 'Norway', 'Nederland', 'Swizerland', 'Hungary', 'Russia', 'AFP']",en,Truth_of_HELL,4592980152,1178,1072,,,,NO HASHTAGS,,,,,
