,id,text,user.id,user.location,polarity,subjectivity
1663,911535824847679488,   Aa2  ,35845924,United Kingdom,0.0,0.0
1664,911535831134932993,RT  Brexit  When should the UK leave Please vote and RT ,451460545,United Kingdom,0.0,0.0
1665,911535829733928962,RT  Russia has been waging a hybrid war in Ukraine since 2014 causing gt10000 deaths amp gt23000 wounded What peace ,890678163969159172,United States,0.0,0.0
1666,911535833064370176,RT  Si tenemos un Gobierno que pasa la pelota de sus problemas polticos al Poder Judicial para qu queremos un Gobierno ,469547785,Unknown,0.0,0.0
1667,911535833840222208,RT  If Brexit doesnt happen the vote is null and void Just as the elites wanted  We can win 17 million voters to UKIP if t,3632508195,United Kingdom,0.8,0.4
1668,911535834096168960,RT  Lets start a thread on how the European press is reporting Theresa Mays Florence Brexit speech If not just a newswire,65399201,United Kingdom,0.0,0.0
1669,911535838219177984,RT  Theresa May is wrong RT if you agree florencespeech Remain ,1955397608,Unknown,-0.5,0.9
1670,911535839750033410,RT  We know shes clueless and as a closet remoaner she can never do the justice on brexit remove this woman b4 she w ,2573809598,Unknown,0.0,0.0
1671,911535843273265152,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,424590567,United Kingdom,-0.4,0.45
1672,911535844200247296,This poll will be closed on Sunday so vote have fun and RT D   Brexit Hollywood Worlds2017 TakeAKnee ,755629865097920512,European Union,0.09999999999999999,0.15000000000000002
1673,911535844896407552,UKIP should lead the 17 million in open revolt florencespeech is Brexit  betrayal EU Muslamification of the UK ,842070971628564480,United Kingdom,0.0,0.5
1674,911535848948207616,RT  Meaning Nigerian govt has declared  charter to right to selfdetermination as terrorist charter Ipob has D right ,1028202314,Nigeria,0.2857142857142857,0.5357142857142857
1675,911535851892625408,RT  RT if youd rather have Farage scrapped ,160211881,Unknown,0.0,0.0
1676,911535851800289280,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,287271557,United Kingdom,-0.4,0.45
1677,911535853197037569,RT  The Tories just lost all their core voters overnight Brexit TheresaMay UKIP BrexitNow Farage Barnier ,774362679301603330,Unknown,0.0,0.0
1678,911535854581157888,RT  If peaceful Ipob call fr  BiafraReferendum means terrorthat means BrexitScotland amp Catalonia ref is a terror tooh,1028202314,Nigeria,0.25,0.5
1679,911535858351828992,In the future the EU Army will be sent into Greece to protect European democracy Brexit brexitforensics  ,2274438445,Unknown,0.0,0.0625
1680,911535858687315969,Assists Europe Goals Mertens Perisic Serie ,129063864,United States,0.0,0.0
1681,911535864383250432,RT  Interessant Warum Katalonien so vehement die Unabhngigkeit fordert Analyse  via  Re,243605809,European Union,0.0,0.0
1682,911535868686557185,RT     Katalonien Gewalt von spanischen Rechtsradikalen gegen Referendum Befrworter 1O https,563011364,European Union,0.0,0.0
1683,911535869625909248,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831393337303146496,Unknown,0.5,0.6
1684,911535870536294400,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831798516875825154,Unknown,0.5,0.6
1685,911535873551986689,RT  A Breda tamb de gom a gom Moltes grcies per convidarme seguim 1Oct2017 referendum ,2893532806,Unknown,0.0,0.0
1686,911535875045171201,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821558449242705921,Unknown,0.5,0.6
1687,911535879038160896,RT  What you can do begin it Free prisoners of conscience Narges Taheri Arash Nazanin AtenaDaemi FreeThemAll ,883662850711056386,Iran,0.4,0.8
1688,911535880917090304,RT noticias NOTICIA   asegura que no habr Referendum tras multas del TC y posterior renuncia de los 5 jurista ,899647094511747073,European Union,0.0,0.0
1689,911535887795851264, Signed it last week  must be bold All those young voters he inspired deserve the EU op ,824575632428400642,Unknown,0.14444444444444446,0.37777777777777777
1690,911535889322577922,RT  Summarised Theresa May speech to EU We want special treatmentThis is embarrassing EU will be saying Brexit m,294022464,United Kingdom,0.35714285714285715,0.5714285714285714
1691,911535899372130304,RT TheEU IF we are still subject to the European Court of Justice we have not left the EU,,Unknown,-0.05555555555555555,0.1111111111111111
#Brexit https://t.co/InaiPt…,372443207,United Kingdom,,Unknown,0.0,0.0
1692,911535908062728192,RT  1939Masses of young men crossing bordersBut not all Germans are like that We must have an open debate amp give ,884586449831686145,Unknown,0.05,0.45
1693,911535911808233472,RT  Theresa May is wrong RT if you agree florencespeech Remain ,1252570615,United Kingdom,-0.5,0.9
1694,911535913716649985,RT  No it bloody well isntThe Ireexit movement consists of two elderly blokes called Ray No impulse of any kind fo ,558614040,United States,-0.10000000000000003,0.9
1695,911535917348917248,RT TheEnquirer Petition Leave the EU immediately  19555 Signatures to secure the Brexit we voted for RETWEET,4841835910,Unknown,0.4,0.6
1696,911535919605407744, Please share this ,863825715883634688,Unknown,0.0,0.0
1697,911535919785758721,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,882907480216322049,Unknown,0.5,0.6
1698,911535925263552512,RT  Speak for yourself pet I am a European and you and your presumptive we do not speak for me ,476178648,Unknown,0.0,0.0
1699,911535925850722305,RT lefty I have just edited my profile bio to I have always felt at home in the EU Lets make it clear that May does not ,66013462,United States,0.10000000000000002,0.3833333333333333
1700,911535926949576704,That was to be expectedUK creditrating downgraded over Brexit uncertainty   via ,2831274544,European Union,0.0,0.0
1701,911535927146795008,Love story with a difference kicks off San Sebastian Film Festival  breaking world europe news video today w,865213853092786176,United States,0.5,0.6
1702,911535929025843200,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831731726405758977,Unknown,0.5,0.6
1703,911535930107944960,McCain defies Trump on healthcare reform again  breaking world europe news video today watch euronews,865213853092786176,United States,0.0,0.0
1704,911535928900014081,How will Brexit impact ecommerce Our data shows its already started to   ,385028072,European Union,0.0,0.0
1705,911535932062552064,Martin Schulz reaches out to undecided voters in massive Berlin rally  breaking world europe news video today,865213853092786176,United States,0.0,1.0
1706,911535933899538432,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889738815337766913,Unknown,0.5,0.6
1707,911535934172274689,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,832070358945509376,Unknown,0.5,0.6
1708,911535938035122176,RT  Just a wee reminder about Indy Scotlands triple A rating    ,2818180190,Unknown,0.0,0.0
1709,911535939658375168,RT  TheresaMay offers smooth and orderly Brexit but speech fails to deliver  ,874383553190088705,Norway,0.0,0.26666666666666666
1710,911535940413411328,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,885034308993503234,Unknown,0.5,0.6
1711,911535941751369728,Assange y el Referendum en Catalunya  espana ,284962891,European Union,0.0,0.0
1712,911535946260205571,GO AND BUY PEOPLE One your most credible publications out there Brexit Toxic ,863377035661647877,Unknown,0.45,0.6
1713,911535955751968771,RT UKNeedsYou may You are going to go down in history as the PM who deceived the voters on Brexit amp the worst Prime Min ,4120475735,United Kingdom,-0.5777777777777778,0.6444444444444445
1714,911535959291973632,RT  Lets start a thread on how the European press is reporting Theresa Mays Florence Brexit speech If not just a newswire,261291238,Unknown,0.0,0.0
1715,911535962261422081,RT  i would rather be poked in the eyeballs with a pin than support   ScotRef,4745204123,United Kingdom,0.0,0.0
1716,911535963909840896,Verona Italy Italia Europe CityOfRomeoAndJuliet RomeoAndJuliet PiazzaErbe TorreLamberti ,168743525,United Kingdom,0.0,0.0
1717,911535964773810176,RT UKNeedsYou may You are going to go down in history as the PM who deceived the voters on Brexit amp the worst Prime Min ,21471777,United Kingdom,-0.5777777777777778,0.6444444444444445
1718,911535966246064128,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,844153913360097280,Unknown,0.5,0.6
1719,911535966925582336,RT  Europe France Paris corse Fanais Gauchiasses macron fillon Lionel Jospin le FN nest pas un parti fasciste ,535820307,Unknown,0.0,0.0
1720,911535971451179008,The latest The UK Books Daily  Thanks to bloc   brexit florencespeech,900033116080926722,United States,0.2333333333333333,0.3666666666666667
1721,911535971618959360, Nobody else has anything to blackmail us with The beauty of brexit is that well be starting fresh,777620942830862336,United Kingdom,0.15,0.3
1722,911535972621406208,RT  How  UK economy works after Brexit Pay the same price to get less  GE2017 remain   ,4178755042,Unknown,-0.08333333333333333,0.09583333333333333
1723,911535978367606784,RT  La dette britannique dgrade de Aa1  Aa2 par Moodys qui pronostique lrosion probable de lconomie Quel succs ce B,376138977,Unknown,0.0,0.0
1724,911535979680485377,VAGA GENERAL Necessitem una Vaga GeneralReferendum,96100129,European Union,0.05000000000000002,0.5
1725,911535980242403329,RT Hunyadi prof JuliaanvanAcker Het verrottingsproces van de EU Een utopie die onze krachten uitputEU Europa utopie,722037938561904641,Unknown,0.0,0.0
1726,911535982310313984,RT  European stocks end mixed after UKs prime minister speech on BrexitBrexit UKMfg UKIP,712567640,Unknown,0.0,0.125
1727,911535995195199488,RT  A Ullastrell el lloc de votaci pel Referendum ser al mateix lloc de sempre al gimns de lantiga escola a la P ,394672777,European Union,0.0,0.0
1728,911535995832688640,RT  referendumcatalunya 1Oct Votarem SensePor girona Referendum 1O ,522517220,European Union,0.0,0.0
1729,911535996327436289,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864426361296789505,Unknown,0.5,0.6
1730,911535996487028736,RT  Tourists measured in visitor nights across EU Alpine region very popular Source  ,1722306757,Norway,0.78,1.0
1731,911536000492503040,RT   Corbyn wanted to enact Art50 the day after the vote not a credible position either Time to realise Br ,863212364,United Kingdom,-0.2,0.7
1732,911536002832809984,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864630554330673152,Unknown,0.5,0.6
1733,911536003030175744,The latest The Cocoonfxmedia Daily  Thanks to  Sara  ukmfg brexit,63857029,United Kingdom,0.2333333333333333,0.3666666666666667
1734,911536005290844160,RT  La dette britannique dgrade de Aa1  Aa2 par Moodys qui pronostique lrosion probable de lconomie Quel succs ce B,4897270611,Unknown,0.0,0.0
1735,911536012031078400,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,245016341,European Union,-0.4,0.45
1736,911536012467200000,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,844769441141313536,Unknown,0.5,0.6
1737,911536016523177984,Ma poi perch venire a Firenze senza unimmagine di Firenze ma solo uno sfondo grigio EpicFail ,429404903,European Union,0.0,0.0
1738,911536016695144449,RT  Tourists measured in visitor nights across EU Alpine region very popular Source  ,1401871340,United Kingdom,0.78,1.0
1739,911536024987275264,RT  Discussed the latest on the Referendum with  Managing Director for MENA at the European External ,2869055849,Iraq,0.16666666666666666,0.3333333333333333
1740,911536027323465728,RT  florencespeech So we voted in 2016 to come out of the EU 5 years later we will still effectively be in it Absolutely,911532741941964802,Unknown,0.1,0.45
1741,911536030850928640,fahrenheit451 Remoaner seditionist trash Labour carry on with brexit sabotage find ally in florencespeech ,253498519,United Kingdom,0.0,0.0
1742,911536033325621249,RT  With TWO EU pensions millions in expenses hidden offshore an EU passport amp a French girlfriendTHANKS ,841356579769319424,United Kingdom,-0.08333333333333333,0.16666666666666666
1743,911536043689693185,Corbyn is to ScotlandLike Pinnochio is to Truth aYes future ScotRef,489254924,United Kingdom,0.0,0.125
1744,911536044587323392,RT rants A divorce is not pleasant but its best to remove the tendency to act upon emotion amp do the right thing by all concernedJu,2358228313,Unknown,0.3063492063492063,0.6007936507936508
1745,911536047074549760,RT  VAGA GENERAL Necessitem una Vaga GeneralReferendum,2869134623,Unknown,0.05000000000000002,0.5
1746,911536049515614208,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889782890266935297,Unknown,0.5,0.6
1747,911536053906964481,TedYeoman JHinkley24 Im naturally blonde yet even I can make difficult decisions like Brexit Remain or Leav ,780840449963532288,United States,-0.25,0.5
1748,911536058315214849,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889746472303902720,Unknown,0.5,0.6
1749,911536061553274880,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821285273434669058,Unknown,0.5,0.6
1750,911536061570064384,RT Football The Brexit era makes breaking up Britain more necessary  makes case  Pic gt https,546239230,United Kingdom,0.25,0.75
1751,911536062807314437,RT  Brexit  When should the UK leave Please vote and RT ,103299900,United Kingdom,0.0,0.0
1752,911536065135222786,RT UKIPNFKN Even Greeces economy is now growing faster than the UK via BIUKBrexit Economy UKIP StopBrexit,780840449963532288,United States,0.0,0.0
1753,911536071313199104,RT   EUROPE Seven Doors Hotel1983EUROPE ,3026212633,Unknown,0.0,0.0
1754,911536072651268097,RT b    Aa2  ,291040761,Costa Rica,0.0,0.0
1755,911536076761833472,You mean the majority are all extremists If you are that at home elsewhere please feel free to move ,3088316794,Unknown,0.04375000000000001,0.74375
1756,911536078271770624, allison Please share this ,863825715883634688,Unknown,0.0,0.0
1757,911536079727218689,RT Cernat Timely report by org on the servicification of EU manufacturing 245 pages showing the need for ,4018950569,Switzerland,0.0,0.0
1758,911536080301838336,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,884644284598583296,Unknown,0.5,0.6
1759,911536080922476544,RT UKIPNFKN UK credit rating cut amid Brexit fears via PoliticsHomeBrexit FlorenceSpeech StopBrexit,780840449963532288,United States,0.0,0.0
1760,911536084500324353,RT UKIPNFKN May on Brexit A two year transition period via BBCNewsBrexit FlorenceSpeech StopBrexit,780840449963532288,United States,0.0,0.0
1761,911536089541824512,RT  Theresa May is wrong RT if you agree florencespeech Remain ,72866265,European Union,-0.5,0.9
1762,911536090435211265,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889741942090637312,Unknown,0.5,0.6
1763,911536090678521856,Freidenker melden sich zu Wort wurde gerade verffentlicht  Vielen Dank an de glyphosat eu,61447443,European Union,0.0,0.0
1764,911536090603016192,RT    Our next election is GE2022 unless Gov falls before then How do Brexiteers fight back knowing if ,246734367,Unknown,0.0,0.0
1765,911536091387371520,RT UKIPNFKN UKs credit rating downgraded by Moodys via BBCNewsBrexit Economy StopBrexit,780840449963532288,United States,0.0,0.0
1766,911536099977183232,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831794291181809665,Unknown,0.5,0.6
1767,911536102300946432,RT  Weve paid in 503bn since 1973 isnt that enough  TheresaMay BBC SKY ITV UK EU NE,793555368592932864,United Kingdom,0.0,0.5
1768,911536103798210560,RT       may If they sit on fence when ,820576954583777280,United Kingdom,0.0,0.0
1769,911536104335138816,Spot on from Hugo Dixon A remain 7 point plan in just 6 minutes watch  stopbrexit ,780840449963532288,United States,0.0,0.0
1770,911536107292049408,RT RCorbettMEP Govt thought people would rally behind the Referendum result but they havent  majority wants  ,780840449963532288,United States,-0.1,0.39999999999999997
1771,911536110295224320,Over half of Britons back Uber news eu  ,840533427740909568,United Kingdom,-0.08333333333333333,0.08333333333333333
1772,911536113705193472,Instead of taking back control they  may find new ways to be incontinent brexit ouch ,1173104323,United Kingdom,0.06818181818181818,0.22727272727272727
1773,911536114178985985,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888701255844995073,Unknown,0.5,0.6
1774,911536118608343041,localnotail Signed it last week jeremycorbyn must be bold All those young voters he inspired deserve the EU o ,780840449963532288,United States,0.14444444444444446,0.37777777777777777
1775,911536122324557824,RT MP Disappointing and irresponsible of the PM to say nothing new about how she believes the Irish Border issue can be resolve,142437065,European Union,-0.15454545454545454,0.38484848484848483
1776,911536123238928384,RT  Any ideas about who to blame after Brexit Will it be finally time to acknowledge Britains bad economic policies ,4178755042,Unknown,-0.1666666666666666,0.6222222222222221
1777,911536127005396992,RT  Productive discussions with Hungarian FM Pter Szijjrt on Hungary KRG relations Erbil Baghdad dialogue amp ,86853497,Iraq,0.0,0.0
1778,911536126413991936,This was billed as a significant intervention in the brexit debate Feckin useless  ,2768751556,Unknown,-0.0625,0.5375
1779,911536130000064512,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889452633684967424,Unknown,0.5,0.6
1780,911536131879120896,RT TheEU IF it looks like a Duck and it walks like a Duck and it quacks like a Duck it is a DUCK MoggMentumBrexit ,745283414983581696,United Kingdom,0.0,0.0
1781,911536134949343233,RT  Per la RepblicaCatalana i el Referendum votarem 1o2017 ,904677294375141376,Unknown,0.0,0.0
1782,911536138157985792,All according to the yinon plan Christianity Palestinian Palestine Zionism  LabourConference Conservatives ,39473185,European Union,0.0,0.0
1783,911536156923367425,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864717935251673088,Unknown,0.5,0.6
1784,911536157976129536,RT  La dette britannique dgrade de Aa1  Aa2 par Moodys qui pronostique lrosion probable de lconomie Quel succs ce B,310156997,Unknown,0.0,0.0
1785,911536158328451072,RT  Didnt see this one coming brexit FlorenceSpeech  ,302174491,Norway,0.0,0.0
1786,911536158315880449,The latest The Jeremy Corbyn Daily  Thanks to  NHS Green brexit,713928050,United Kingdom,0.12499999999999999,0.35000000000000003
1787,911536158907224065,RT  After Mays fluff amp fudge today we need  Petition Government must publish its Brexit ImpactRisk Assessments https,21186562,United Kingdom,-0.1,0.3
1788,911536160366825472,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,22119201,United Kingdom,-0.4,0.45
1789,911536160861802501,Turkish Premier  Kurds wont benefit from independence referendum ,902977612515069952,United Kingdom,0.0,0.0
1790,911536166775779329,RT  YEs problem If the SNP loses its way  and its majority  on indyref2 there is no other democratic way Scotland can achiev,727805802,Unknown,-0.11875,0.2375
1791,911536168944185345,RT  Remember being told that Scotland would lose UKs AAA credit rating during indyrefUK then dropped to AA1Now d ,150661180,Unknown,0.0,0.0
1792,911536174556221441,RT  Israelite hands Still no justice for the first allahuaqbar attack after 70yrs disguised as Arabsstill at ,573911687,Unknown,0.25,0.3333333333333333
1793,911536175143378944,RT Raval Whats likely to happen firstVote and then RT to increase the samplebrexit,1108577893,United Kingdom,0.0,1.0
1794,911536178570162176,RT  How much is this fake florencespeech costing Flying out the media amp cabinet Paying 4 use of the venue FoI anyone,800307037716369408,Unknown,-0.15,0.6
1795,911536181187371008,RT  Hey McCain Meet May You two should get together You turncoats both have a lot in common Obamacare Brexit ,781907410650750976,Unknown,-0.3,0.5
1796,911536181086687232,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821226897606443008,Unknown,0.5,0.6
1797,911536188795883520,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889791370596040705,Unknown,0.5,0.6
1798,911536194651029504,Lloyds of London firm moves to Dublin brexit scotref ,268862229,United Kingdom,-0.2,0.4
1799,911536195599048704,RT  Theresa May kommt mir vor wie ein Jngling der tnt endlich auszuziehen aber Mami bittet noch 2 Jahre seine Wsche zu,86052873,European Union,0.0,0.0
1800,911536197717184512,RT  Ballot  We never felt at home in the European Union Brexit ,815012368249929728,Unknown,0.0,0.0
1801,911536201978585089,Le travail est la principale reprsentation de notre statut social Ce nest pas le cas en Europe du Nord Dominique Meda  mondefestival,373980377,Unknown,0.03333333333333333,0.06666666666666667
1802,911536208081235968,RT  Es ist das tiefe Heimweh nach DEINEM Land Heimat statt EUBrokratieTrauDichDeutschland Btw17  AfD  ,3894252189,European Union,0.0,0.0
1803,911536208416829440,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,813629882185850880,Unknown,0.5,0.6
1804,911536210958577664,RT des Brexit We need strong politicians more the ever To sort out Brexit Who have we got Thersa May Jeremy Corbyn ,332872379,United Kingdom,0.4666666666666667,0.6166666666666667
1805,911536208660041733,Academic conference BREXIT 15 months on  sociolegal perspectives for the EU amp Europe ,840420582,Unknown,0.0,0.0
1806,911536212111851520,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821308694545584128,Unknown,0.5,0.6
1807,911536211596136449,RT  Corbyn is to ScotlandLike Pinnochio is to Truth aYes future ScotRef,4745204123,United Kingdom,0.0,0.125
1808,911536217690447873,RT  Brexit  When should the UK leave Please vote and RT ,2982520833,United Kingdom,0.0,0.0
1809,911536221578555393,RT  Ive heard all I needed to hear todayNo Single MarketNo EEALabour in agreement with herLets start printing the ballots S,239880360,United Kingdom,-0.07142857142857142,0.21428571428571427
1810,911536222874595328,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864800091562844160,Unknown,0.5,0.6
1811,911536223122018305,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,883642609649844225,Unknown,0.5,0.6
1812,911536234614394880,RT  Wordt Suriname nu ook al kaalgekapt voor de onbegrensde palmoliehonger ,814388574770655232,European Union,0.0,0.0
1813,911536238108307456,RT  With Theresa Mays FlorenceSpeech yesterday being seen by many as a betrayal of brexit who will brexiteers be voting fo,4817797613,United Kingdom,0.5,0.5
1814,911536239467274241,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,884367091637211136,Unknown,0.5,0.6
1815,911536243460182016,RT D1963 May failing to mention almost 1 in 2 dont want Brexit and over 70 of young voted against it Dont call us all WE Fl,360816401,Unknown,0.1,0.4
1816,911536245871927297,RT    clegg If it is the case that the referendum was won on the basis of false information ,1566085358,Unknown,-0.4000000000000001,0.6
1817,911536247801131008,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,862509312630861824,Unknown,0.5,0.6
1818,911536247239319552,A Danish day with prior copenhagen denmark travel kbenhavn architecture cph weekend europe inst ,62691625,European Union,0.0,0.0
1819,911536249755852800,Trump states EU migration policy is a disaster amp Merkel is the prime Culprit ,419081441,United States,0.0,0.0
1820,911536250854739968,RT Football The Brexit era makes breaking up Britain more necessary  makes case  Pic gt https,219251193,United Kingdom,0.25,0.75
1821,911536251270045696,RT  Ah here the recently elected MP for Angus didnt bother to vote in Brexit referendum Her constituents did They v ,843212132175020036,Unknown,0.0,0.25
1822,911536255955013632,Las banderas siempre han servido bien a la gente de poder El pueblo se enemista ellos se reparten los negocios ,635288132,Unknown,0.0,0.0
1823,911536256202547200,So what do our nonEU Commonwealth partners think of the UKs transition period brexit Commonwealth,866306193245044736,United Kingdom,0.0,0.0
1824,911536257699807232,RT  Theresa May is wrong RT if you agree florencespeech Remain ,257387240,Unknown,-0.5,0.9
1825,911536264570122240,Progress on money transition regulation defence A bit on citizens trade None on dispute settlement Big N Ire ,1171910934,United Kingdom,0.0,0.1
1826,911536264842801155,RT  Joan Pons is what our country is about Brexit is creating an us and them mentality amp is a voice for racial abuse ,547705963,European Union,0.0,0.0
1827,911536269288726528,RT  Selfdetermination is a universal law amp Referendum is a democratic process BiafraReferendum BiafrExit must hold Bi,3394457277,Unknown,0.0,0.0
1828,911536275433197569,RT  A move to further escalate the tension in the MiddleEast Barzanis insistence on referendum ,485370684,Unknown,0.0,0.5
1829,911536276112846850,RT  VAGA GENERAL Necessitem una Vaga GeneralReferendum,1042772707,European Union,0.05000000000000002,0.5
1830,911536276062576640,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,117791676,United Kingdom,-0.4,0.45
1831,911536282165276672,RT  MEP  reports  to be interrogated for allegedly reproducing international referendum websiteSto ,276192052,European Union,-0.05,0.05
1832,911536282966339590,Barzani  Kurdish referendum no longer in our hands will take place as scheduled iraq ,910628931161804800,Bahrain,0.0,0.0
1833,911536289488556032,RT  If Brexit doesnt happen the vote is null and void Just as the elites wanted  We can win 17 million voters to UKIP if t,2463065714,Unknown,0.8,0.4
1834,911536292361592832,RT   police are seizing the leaflets and telling us to shut it down  information desk in Sants Barcel ,15177954,European Union,-0.15555555555555559,0.2888888888888889
1835,911536292458061824,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,843765204131356672,Unknown,0.5,0.6
1836,911536292357378049,RT  Brexit da may a Firenze un discorso costruttivo e parole importanti su italiani in uk Ora alla prova del neg,1315046245,Unknown,0.0,0.0
1837,911536297419972609, Syrian refugees deserve safe shelter The US can do more for the most vulnerable Be a GlobalCitizen RefugeesWelcome,897880355524542468,Unknown,0.25,0.5
1838,911536299575623680,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,884720693752889346,Unknown,0.5,0.6
1839,911536300217425920,Zaev at UNGA Macedonia promotes new approach toward its neighbors is oriented toward EU and NATO  MIA  ,891469360610541568,United States,0.13636363636363635,0.45454545454545453
1840,911536297415729153,The latest ITALY TRAVEL News  Thanks to    brexit travel,2795290919,United States,0.35,0.55
1841,911536312385187841,RT TheEnquirer Petition Leave the EU immediately  19555 Signatures to secure the Brexit we voted for RETWEET,739178339286548480,United Kingdom,0.4,0.6
1842,911536314423693322,RT TheEU IF it looks like a Duck and it walks like a Duck and it quacks like a Duck it is a DUCK MoggMentumBrexit ,707546304784769024,United Kingdom,0.0,0.0
1843,911536320593448960,RT  Mcron has asked May for a clarification was it a full surrender or are you going to pretend for a while that Brexit,261858039,Unknown,0.35,0.55
1844,911536326335492096,RT   Theresa May has betrayed Brexit voters Shes proved she was always a hidden Remainer sitting on the f ,14236780,United Kingdom,-0.16666666666666666,0.3333333333333333
1845,911536329162412032,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889730898584780800,Unknown,0.5,0.6
1846,911536330999521281, voil que  pose firement avec le fraudeur crimel dali bongoallant de fait  contre sens de la rsolution EU,115144354,Gabon,0.0,0.0
1847,911536336951111680,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,882529655013556224,Unknown,0.5,0.6
1848,911536337286844416,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,882869779169660929,Unknown,0.5,0.6
1849,911536339606261762,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888718736416309248,Unknown,0.5,0.6
1850,911536346350661632,RT  All these online epetitions it gives the illusion of democracy The politicians just laugh at them Brexit ,891244137290358784,United States,0.3,0.1
1851,911536346791104512,RT  No it bloody well isntThe Ireexit movement consists of two elderly blokes called Ray No impulse of any kind fo ,53467363,Unknown,-0.10000000000000003,0.9
1852,911536347281858560,RT  BrexitMays plan for EU migrant registry shot down by Guy VerhofstadtYou cant cherry pick Theresa,249227352,United States,-0.15555555555555559,0.2888888888888889
1853,911536351220297728,Christianity Palestinian Palestine Zionism uk  LabourConference Conservatives  Jews ,39473185,European Union,0.0,0.0
1854,911536352751230982,Brexit Eau wants more clarity from May government to break deadlock ,143769169,European Union,0.35,0.3
1855,911536355179732992,RT  Brexit  When should the UK leave Please vote and RT ,142728197,Unknown,0.0,0.0
1856,911536365703012352, ,899474534394232833,Unknown,0.0,0.0
1857,911536366357553152,RT  The remainiacs usually like experts But this actual expert will be ignored at bestBrexit florencespeech ,2982520833,United Kingdom,-0.125,0.175
1858,911536366705668096,The Yorkshire Post says Theresa Mays Brexit balancing act could buy her time limpbizkitbrexittheresamay,316141411,United Kingdom,0.0,0.0
1859,911536369259991040,Nigel Farage return  Ukip colleagues demand return to stop Brexit Betrayal  Politics  News news eu ,840533427740909568,United Kingdom,0.0,0.0
